188.97344894,-1.19682829,18.915232,18.713766,18.61907,18.487837,18.513153,QSO
189.08432244,-1.12032243,17.343586,16.139372,15.533954,15.144101,14.905702,GALAXY
189.09183323,-0.80375499,18.62673,17.579756,16.84301,16.437759,16.181324,GALAXY
189.12637671,-0.83339826,19.109142,18.167234,17.509388,17.17457,16.979202,GALAXY
189.89835252,-0.73880428,19.450949,17.670456,16.818754,16.434353,16.138285,GALAXY
189.92805262,-0.64383701,19.231995,17.32361,16.396963,15.965003,15.635811,GALAXY
189.52637932,-0.40381885,18.891722,17.721411,17.265411,17.052023,16.939411,GALAXY
189.88286671,-0.38607719,18.970087,16.969442,16.058868,15.632575,15.277324,GALAXY
188.92120995,-1.01629189,18.690357,17.926153,17.596758,17.232012,17.267696,GALAXY
188.95882732,-0.894134,17.968754,17.061232,16.667835,16.282621,16.185823,GALAXY
188.95276393,-1.04717322,19.069971,17.923027,17.279802,16.904251,16.668856,GALAXY
189.15477336,-0.84814253,19.443037,17.732643,16.883526,16.485777,16.19578,GALAXY
189.26530343,-0.94235589,18.665625,17.48613,16.945745,16.602951,16.422401,GALAXY
189.29980016,-0.91857255,19.166065,18.219482,17.777746,17.459795,17.30415,GALAXY
189.49008219,-0.47460467,19.120956,18.990129,18.986557,18.694126,18.686201,QSO
189.64136993,-0.55184928,18.471434,17.299095,16.714371,16.355215,16.177935,GALAXY
189.68019733,-0.51263535,19.222382,18.122114,17.630335,17.342787,17.146,GALAXY
189.76664398,-0.48436788,19.028175,17.732914,17.034754,16.632813,16.377151,GALAXY
189.84691971,-0.60830939,19.214558,18.136492,17.729162,17.399982,17.26371,GALAXY
189.73076393,-0.46829248,19.295921,18.161375,17.700926,17.344152,17.166883,GALAXY
189.99491021,-0.42603675,18.88134,18.850603,18.626606,18.640419,18.724857,QSO
189.96590766,-0.47910251,19.47048,19.292063,19.048775,19.051556,19.095219,QSO
189.88137712,-0.19635368,19.004311,17.576923,16.983887,16.635937,16.413597,GALAXY
187.28507803,-1.33861225,19.010141,18.157446,17.914621,17.836937,17.805981,STAR
187.28935205,-1.25582802,18.898394,17.970814,17.672398,17.574335,17.532309,STAR
158.78373508,63.9613952,19.283352,17.41073,16.419657,16.042131,15.731997,GALAXY
158.82992158,63.94061555,19.297565,17.409573,16.431635,16.044048,15.707916,GALAXY
158.73134289,64.29588719,19.571203,19.516834,19.270777,19.122282,19.18137,QSO
158.60085725,64.4557638,19.519428,19.388285,19.291597,19.079533,18.849852,QSO
158.78753758,64.45070128,16.50626,15.520778,15.017049,14.762124,14.498696,GALAXY
159.8886283,64.65542364,18.510767,17.554525,17.281788,17.172201,17.169226,STAR
160.14451323,64.69637993,19.200327,16.887333,16.070414,15.682227,15.390068,GALAXY
158.18814701,64.69841525,18.37772,18.172565,18.18977,18.313183,18.266373,QSO
157.98101831,64.73484735,18.880487,17.669739,16.908136,16.469706,16.10042,GALAXY
158.54086971,64.79921764,19.05978,19.219921,18.802317,18.697927,18.602047,QSO
158.48787917,64.79494934,19.293579,19.114315,19.059414,18.791609,18.759335,QSO
158.74845778,64.85860673,18.542641,17.76866,17.561474,17.479181,17.342653,GALAXY
158.51369798,64.91975207,19.251049,18.051506,17.643427,17.436357,17.418221,GALAXY
158.94388998,64.93788407,18.588476,17.331253,16.651239,16.286377,16.070936,GALAXY
159.43941379,64.89249705,17.850601,16.959314,16.703112,16.594143,16.566309,STAR
159.38327796,65.01826557,16.666737,15.442225,14.847718,14.522323,14.244617,GALAXY
159.86881202,65.07536645,19.338604,17.555792,16.709183,16.382629,16.064152,GALAXY
