244.57031589,-0.7574843,19.141851,17.218767,16.180162,15.722327,15.340997,GALAXY
245.73686512,-0.81209423,19.017065,17.6581,17.163752,16.821566,16.578836,GALAXY
245.94144217,-0.747545,19.332199,17.979395,17.324478,16.938911,16.71929,GALAXY
246.01653663,-0.76388357,19.406065,18.061136,17.467865,17.105598,16.90139,GALAXY
246.08974269,-0.65627459,18.587555,17.130611,16.426857,16.03227,15.726581,GALAXY
246.10085409,-0.71416316,19.36351,18.264086,17.785072,17.500967,17.314508,GALAXY
246.18291626,-0.74118636,18.989931,17.348154,16.578688,16.067759,15.814772,GALAXY
246.18778406,-0.63655108,19.358603,19.016399,18.751328,18.558697,18.526075,QSO
246.24126063,-0.69753113,18.843035,17.42112,16.688557,16.256842,15.928537,GALAXY
246.28566886,-0.64783531,18.738869,17.286779,16.577869,16.200167,15.897179,GALAXY
246.3141021,-0.70244506,19.471968,18.091045,17.346804,16.900229,16.611368,GALAXY
246.47220029,-0.74969287,19.37063,17.935345,17.145782,16.733252,16.426901,GALAXY
246.53284879,-0.6844166,18.638802,17.35339,16.632219,16.162876,15.844166,GALAXY
246.49868766,-0.68085778,19.260782,17.336952,16.418556,15.981218,15.615425,GALAXY
248.71512406,-0.73668403,19.071381,17.927555,17.331018,16.941416,16.729254,GALAXY
249.02747151,-0.68965755,19.353897,17.886335,17.009892,16.481915,16.189072,GALAXY
249.11228841,-0.62831936,19.479134,17.791933,16.837696,16.388382,16.014721,GALAXY
184.30881693,-0.35445231,18.984903,17.798523,17.370661,17.182379,17.132267,STAR
184.29454692,-0.34690937,17.483982,16.319353,15.909729,15.757512,15.700389,STAR
184.16853394,-0.32958707,19.395283,18.416462,18.135296,18.034319,18.027067,STAR
184.15443679,-0.37780664,18.716721,17.391319,16.477257,16.052235,15.757009,QSO
184.04101165,-0.24772523,19.216114,18.168047,17.460608,17.078476,16.887232,GALAXY
184.03101437,-0.25896441,19.304462,18.331255,17.510513,17.106012,16.852787,GALAXY
183.97386006,-0.21863558,19.413216,18.285114,17.505648,17.118893,16.891521,GALAXY
183.91646432,-0.32374664,18.694407,17.776485,17.47822,17.419596,17.348671,STAR
183.79881709,-0.40010637,18.157869,17.079193,16.735214,16.634825,16.512281,GALAXY
183.82705761,-0.40560947,19.475544,17.738024,17.031939,16.730841,16.550394,STAR
249.08293504,-0.66491551,19.145769,17.8571,17.115458,16.668436,16.399336,GALAXY
248.93505545,-0.63010754,19.396814,17.237598,16.056971,15.512179,15.091999,GALAXY
248.67894481,-0.6329054,18.524366,18.390604,18.251902,18.075798,17.852165,QSO
247.6642238,-0.82400878,18.345331,16.336313,15.384333,14.93678,14.580687,GALAXY
246.98217373,-0.70337063,19.206821,17.162506,16.329586,15.79875,15.620546,GALAXY
246.65530476,-0.73107285,18.613312,17.287029,16.552324,16.115713,15.826261,GALAXY
246.75719628,-0.77776487,18.767719,17.786957,17.476963,17.217693,16.896662,STAR
245.79543715,-0.82139704,19.102859,17.940641,17.374687,16.82217,16.674795,GALAXY
184.54437723,-0.24844445,19.232079,18.023596,17.505951,17.26922,17.153976,STAR
184.51540138,-0.39805199,18.947071,18.657894,18.565357,18.521658,18.488811,QSO
184.46848054,-0.36212083,17.553919,15.890025,15.114515,14.718223,14.392477,GALAXY
184.40737666,-0.31288454,19.522142,17.486311,16.654364,16.331287,16.150297,STAR
184.04786812,-0.26270741,19.511702,18.25761,17.680859,17.3995,17.161573,GALAXY
184.00301017,-0.33648081,18.808788,17.959856,17.665112,17.55368,17.510468,STAR
183.9986391,-0.29408125,17.503317,16.493889,16.075294,15.91012,15.827379,STAR
183.92221171,-0.36477617,19.094925,17.562042,17.000284,16.8176,16.670935,STAR
183.87985057,-0.38195685,19.512207,19.411133,19.745056,20.06798,20.661303,STAR
183.84861566,-0.33091895,19.0516,17.592348,16.765995,16.377361,16.041792,GALAXY
183.48855687,-0.23137255,19.410648,18.34865,17.593657,17.219526,16.942358,GALAXY
183.43064546,-0.22054314,17.995602,15.919407,15.107752,14.807419,14.651642,STAR
183.40584701,-0.30163219,19.147535,18.04418,17.626478,17.440617,17.353205,STAR
248.18311991,-0.64306077,18.682386,17.434858,17.243755,17.188463,17.162169,STAR
247.39118379,-0.79239661,18.66629,16.719303,15.814465,15.371348,15.020722,GALAXY
184.62550648,-0.28422775,18.548708,17.169756,16.668919,16.455547,16.397879,STAR
184.49716144,-0.3331107,18.734608,17.509338,16.922262,16.584259,16.38179,GALAXY
184.3766573,-0.23199221,18.942923,17.897387,17.439939,17.144709,16.937386,GALAXY
184.45086995,-0.31325883,17.21492,15.748525,15.181801,14.947951,14.837578,STAR
184.38893634,-0.31599521,19.059563,17.715267,17.151188,16.926678,16.854643,STAR
184.26027798,-0.31762757,18.694382,17.654552,17.290974,17.001877,16.933031,GALAXY
184.25541697,-0.35202881,19.537769,18.044577,17.429375,17.170355,16.997953,STAR
184.64072121,-0.41185294,19.451647,17.973909,17.177481,16.686352,16.399361,GALAXY
183.83396947,-0.39805025,18.528303,16.941795,16.359936,16.023752,15.712893,GALAXY
183.46982295,-0.26615078,19.050003,17.820913,17.221512,16.835188,16.628723,GALAXY
183.61526455,-0.32363724,18.843727,17.589567,17.052933,16.876425,16.783861,STAR
